Date,GOES_class,Start_time,End_time,Instrument,Wavelength,dBIC_0v1,dBIC_0v2,dBIC_2v1,Detection,rchi2_m0,probability_m0,rchi2_m1,probability_m1,rchi2_m2,probability_m2,period,width,Flags
20110314,M4.2,193001,195359,GOES,1-8A,179.9157,100.3613,79.55440,Yes,1.6624271641604447,0.00010139724707108556,0.93097040433603273,0.6605073475529164,1.339435443106201,0.019105637632799183,8.2,0.11570177598369355,['B0']
20110315,M1.0,001800,002358,GOES,1-8A,12.23910,7.248420,4.990684,No,0.70406242909476413,0.83531007017603343,0.55287135668910903,0.94719303752335637,0.44315981906495761,0.98608402971401488,7.5,0.11742790570951868,['S']
20110323,M1.4,020300,022358,GOES,1-8A,-9.27859,-3.86303,-5.41555,No,0.99595084417434998,0.48843172887934994,1.0482125607806396,0.3647974298355498,0.96551903326458488,0.56369358344164122,,,[]
20110324,M1.0,120100,121058,GOES,1-8A,17.34903,8.660021,8.689016,No,1.2899674625576303,0.11409473711327046,1.03543240871797,0.41048198744931436,1.2038243776375122,0.18823104943453145,11.8,0.11096266196228791,[]
20110325,M1.0,230801,232958,GOES,1-8A,-6.30485,1.680919,-7.98577,No,1.0293790908784508,0.40655191712906907,1.0450298886239713,0.37004201862587205,0.99251433212135021,0.49769449953828282,,,[]
20110415,M1.3,170201,172758,GOES,1-8A,42.95350,99.05276,-56.0992,No,1.2211395449724747,0.071016301140013185,1.0263548561352087,0.41002388562484765,0.89313924072650064,0.76156966323227615,16.9,0.24999999999999917,[]
20110422,M1.8,043500,051358,GOES,1-8A,53.95703,19.20851,34.74851,Yes,1.5165174858248054,6.9043902577434473e-05,1.1728796938021777,0.078241583500218453,1.3545654566353806,0.0031714234637645763,41.4,0.25,"['B0', 'B2']"
20110422,M1.2,154700,161057,GOES,1-8A,-8.68497,-1.25006,-7.43490,No,0.93227312827426601,0.65801916794310267,0.87528013073817001,0.78981341136482697,0.83992979309912186,0.85657011478041256,,,[]
20110528,M1.1,210900,220059,GOES,1-8A,-6.57787,1.915457,-8.49333,No,0.94145706085274539,0.70793222661865984,0.93040670881170817,0.74485501065001247,0.91860014352952546,0.78226709492431734,,,[]
20110529,M1.4,100800,110759,GOES,1-8A,78.22939,41.73785,36.49153,Yes,1.3452042184472039,0.00049138624893139645,1.1854950752806999,0.031381296180241575,1.2219147209721521,0.013954760361952295,96.8,0.25,['B0']
20110607,M2.5,061600,065858,GOES,1-8A,-5.20310,-1.55365,-3.64945,No,1.2478386786717546,0.019124013919395021,1.2024325052827578,0.043002554318863608,1.2462914855993132,0.019834361457767319,,,[]
20110614,M1.3,213601,220959,GOES,1-8A,7.048434,10.47956,-3.43113,No,1.2207643291831114,0.04798516572926223,1.1713678221642712,0.094096648951189896,1.1285032766773353,0.15610922470716557,23.9,0.16629645952740837,[]
20110727,M1.1,154800,162158,GOES,1-8A,41.22899,30.80422,10.42476,Yes,0.97742053274338581,0.5542844723329643,0.85864031412956709,0.86918414690246648,0.85186719767596708,0.88155502148717146,39.7,0.24999999999999986,[]
20110730,M9.3,020400,021159,GOES,1-8A,9.356085,25.56361,-16.2075,No,1.5240838724873831,0.035694837346373701,1.1389085494220053,0.27903343463441532,1.022449678218837,0.43155190377768182,298.9,0.25,[]
20110802,M1.4,051901,064758,GOES,1-8A,16.24356,10.70902,5.534539,No,1.0110587035106189,0.43383150575618118,0.97914112791024976,0.59535669964674953,0.97972846693966054,0.59245788705639812,28.8,0.25,[]
20110803,M1.1,030801,035059,GOES,1-8A,78.97401,94.91133,-15.9373,No,1.0463465080386876,0.32937057842094736,0.83547429274942886,0.93359197905257596,0.81779248212151689,0.95370720371822815,17.1,0.25,[]
20110803,M1.7,042901,043459,GOES,1-8A,83.22220,10.14888,73.07331,Yes,1.5344943722401083,0.054634673699675861,0.35732992907828226,0.99656558303292742,1.8387380210126063,0.011277163547340208,9.1,0.10529109468162588,['S']
20110803,M6.0,131701,140959,GOES,1-8A,58.37062,8.724698,49.64593,Yes,1.2680790171897427,0.0068398188343647007,1.0936932293673578,0.17715869180379745,1.1889476691981204,0.037207528977195314,50.3,0.21543738775488433,['B0']
20110804,M9.3,034101,040358,GOES,1-8A,-6.03206,32.45644,-38.4885,No,1.090658609917583,0.2675624148337043,1.0192761419638134,0.43055097261309305,0.9299958932995791,0.65904719785977139,,,[]
20110808,M3.5,180000,181759,GOES,1-8A,-11.3599,12.17853,-23.5384,No,1.1165817583874598,0.24211917801857527,1.1036619884786425,0.26508603285571469,0.95710729967442854,0.57487403382461499,,,[]
20110809,M2.5,031900,040758,GOES,1-8A,91.32101,45.24605,46.07496,Yes,1.4860012027054257,2.6386821012671041e-05,1.2009220248360255,0.034654099430845811,1.4405763429383547,0.00010633402214856535,31.2,0.24999999999999956,"['B0', 'B2']"
20110809,X6.9,074800,080758,GOES,1-8A,21.03900,20.85078,0.188225,No,0.98669672548147869,0.50996968756627492,0.987135103294426,0.50863218494532803,0.92167407876818541,0.66525778610339925,17.5,0.071067394820703164,[]
20110904,M3.2,112100,114959,GOES,1-8A,32.91873,37.04544,-4.12671,No,1.0400382277989422,0.3696552002704096,0.91698969737796066,0.71627837709849795,0.91396447036095552,0.72436414035443275,15.2,0.25,[]
20110905,M1.6,040801,043159,GOES,1-8A,-11.4600,-9.38520,-2.07488,No,0.82654877088308853,0.87864457364498616,0.817679118666084,0.89051291170437197,0.81517558735329587,0.89436290624692782,,,[]
20110905,M1.2,072701,080558,GOES,1-8A,36.17355,15.53624,20.63731,Yes,1.7501397540353436,8.1236531244797558e-08,1.4591444532304132,0.00030517739299775647,1.6508309294138235,1.7588781486073177e-06,21.4,0.25,"['B0', 'B1', 'B2']"
20110906,M5.3,013500,020458,GOES,1-8A,-6.41010,-1.70187,-4.70822,No,1.1570273493757137,0.12519520117851876,1.1923613967520534,0.08385832989034861,1.1145233002545396,0.19515533465729931,,,[]
20110906,X2.1,221200,222359,GOES,1-8A,-0.43310,6.591035,-7.02414,No,0.73503730200374451,0.90116272176980639,0.7271012602042376,0.90672372333937346,0.76642239728582473,0.86520760828960142,,,[]
20110907,X1.8,223200,224359,GOES,1-8A,37.37298,19.77964,17.59333,Yes,1.9772258446280506,0.00013508350331875897,1.1319968693544391,0.25616238168953842,1.4361171313125687,0.032114987815009793,10.9,0.14956350839935229,['B0']
20110908,M6.7,153200,155158,GOES,1-8A,10.56615,-5.53043,16.09658,Yes,0.8752350615485861,0.76697448030058191,0.76727298511696118,0.92823786173542622,0.83184685998469732,0.8450302802311469,18.9,0.2113637806855026,[]
20110910,M1.1,071801,075558,GOES,1-8A,64.86552,35.83593,29.02958,Yes,1.6564534052589128,1.8904924818882581e-06,1.0807144827565769,0.2442946459451964,1.3142921201640136,0.007810299473048718,32.2,0.25,"['B0', 'B2']"
20110921,M1.8,120400,124459,GOES,1-8A,-0.90052,-4.82278,3.922264,No,1.0131479838354902,0.4397097307327027,0.97763257701612472,0.56183362778505797,0.99018030298409732,0.51849357824276732,,,[]
20110922,M1.1,095301,100858,GOES,1-8A,1.094879,8.922409,-7.82753,No,1.2833062325599891,0.072250427144244345,1.1177659272660938,0.2522302666780577,1.0766592123994789,0.3220133978198072,15.9,0.14696075577448661,[]
20110922,X1.4,102900,114359,GOES,1-8A,-2.29037,-0.46138,-1.82898,No,5.4861433869345406,1.7420024511157827e-168,5.3544947108774483,1.1971885809593571e-161,4.987907602229626,3.3913199205883233e-144,,,"['B0', 'B1', 'B2']"
20110923,M1.6,014700,020958,GOES,1-8A,-9.86563,4.469197,-14.3348,No,0.84675551803080529,0.83977078986672171,0.81157709757839203,0.89344449960326822,0.77135192853603152,0.93945950692996882,,,[]
20110923,M1.6,215400,223358,GOES,1-8A,47.59684,-0.21298,47.80982,Yes,1.4405926015027368,0.00039557177278089673,1.2283294072056814,0.032035207401130937,1.5461955191087848,2.6497900805247585e-05,71.3,0.15095993597418536,"['B0', 'B2']"
20110923,M1.9,234800,235957,GOES,1-8A,34.66846,3.071876,31.59658,Yes,1.7888629817262027,0.001099015477560815,1.1546142116204074,0.22647614318695561,1.6800485165949142,0.0035288157540652116,11.9,0.050000000000000003,"['B0', 'B2']"
20110924,X1.9,092100,094758,GOES,1-8A,35.95534,45.03119,-9.07585,No,1.0344102046814447,0.38747228633434105,0.89942219083947295,0.75146246878418743,0.86593416302500403,0.82497845052932506,13.5,0.18987850480309304,[]
20110924,M7.1,123301,140958,GOES,1-8A,33.67639,6.698176,26.97821,Yes,5.7737974623344064,1.9287697489206248e-235,5.6066342033323693,2.3827979715386925e-224,5.0858113769353821,6.5108107336591413e-192,141.7,0.15262446840445931,"['B0', 'B1', 'B2']"
20110924,M1.7,163601,171458,GOES,1-8A,57.96242,10.91220,47.05022,Yes,0.98613939901197112,0.53097340403696114,0.83448772219185052,0.92447234273930989,0.96042301094225813,0.61700155417377922,34.6,0.18810462719382839,[]
20110924,M3.1,171901,173058,GOES,1-8A,55.19258,40.31320,14.87938,Yes,1.6760667918147474,0.0035106839898762484,1.099767953735455,0.30248893080821526,1.2213392687459628,0.15215853152314079,14.3,0.14141318837357686,['B0']
20110924,M2.8,175900,182359,GOES,1-8A,-6.15897,-3.21838,-2.94059,No,0.8600924821741569,0.82682139962980861,0.77186069134293078,0.94705026669669534,0.80856174156458982,0.90826304523023393,,,[]
20110924,M3.0,190900,194059,GOES,1-8A,-8.87739,-8.91612,0.038726,No,0.97410408659023662,0.56182061217013435,0.96706671262052313,0.58292853135719835,0.97690749427822121,0.55304884484380434,,,[]
20110924,M5.8,202900,204159,GOES,1-8A,60.80843,51.84057,8.967856,No,0.93543965426640607,0.59900111504960862,0.46561738987324464,0.99928478739837312,0.56804377334895551,0.99224792751298763,11.7,0.25,[]
20110924,M1.2,212300,213159,GOES,1-8A,43.85094,12.34271,31.50823,Yes,1.5102393746024954,0.031613318559826395,1.2420751180573195,0.16475013502557553,1.3636211936003713,0.08309543311170868,22.0,0.24999999999999689,[]
20110924,M1.0,234500,235957,GOES,1-8A,43.48406,12.42379,31.06027,Yes,1.0772450055073817,0.32417834323108213,0.78458766651691747,0.87290530235587249,1.0676758894862624,0.34192132535526931,23.6,0.22386971737910116,[]
20110925,M4.4,022700,023658,GOES,1-8A,13.56976,8.975797,4.593970,No,0.873307670066932,0.68528261549256486,0.65384568426535306,0.94338378179825388,0.73486804301755182,0.87563150887328167,19.9,0.25,[]
20110925,M7.4,043100,050458,GOES,1-8A,-7.86325,-1.01535,-6.84789,No,2.1275416621522152,4.2603501554785862e-12,2.1044139175074039,1.0612835588137574e-11,2.0468459509938319,6.7077693189803411e-11,,,"['B0', 'B1', 'B2']"
20110925,M3.1,084600,085159,GOES,1-8A,29.52834,30.20414,-0.67579,No,1.3786658285444435,0.11401098055063015,0.99894447451044555,0.45978419246553248,0.9443505589324922,0.53127964829268426,226.4,0.25,['S']
20110925,M1.5,092501,095258,GOES,1-8A,53.09609,18.67213,34.42396,Yes,1.1206821930326516,0.19086521152285776,0.87283604406137538,0.81531356684250733,1.1024901257381625,0.22596794312551505,22.7,0.25,[]
20110925,M3.7,152600,153759,GOES,1-8A,22.58361,-1.32942,23.91303,Yes,1.1779697739245412,0.19660605765358941,0.81282362442193434,0.80229935662153995,1.1367041691933282,0.24929254119133015,10.3,0.050000000000000003,[]
20110925,M2.2,165100,170859,GOES,1-8A,27.84890,8.675926,19.17298,Yes,1.3017723203651945,0.051271584648539308,1.0542048801177453,0.35908254752497337,1.1696085322196743,0.16523422641102611,19.1,0.25,[]
20110926,M4.0,050601,051258,GOES,1-8A,29.00808,33.32417,-4.31609,No,1.5882578713186752,0.031253493490191665,1.0407093603288653,0.40692301125379676,1.2426153510885438,0.18876606005454849,10.2,0.25,[]
20110926,M2.6,143701,150158,GOES,1-8A,27.16598,3.980078,23.18590,Yes,1.8058152963298604,4.0610011378208985e-06,1.5457365653812585,0.00069295126209867667,1.5587822276059404,0.00054240935899062183,17.8,0.064202399967201784,"['B0', 'B1', 'B2']"
20110928,M1.2,132400,132958,GOES,1-8A,17.18470,5.474426,11.71028,Yes,0.96623732938993834,0.50340915640295436,0.49041184471967364,0.97319459031004385,0.69705804082895728,0.83889850311460434,10.5,0.05616008093761983,['S']
20110930,M1.0,185500,191458,GOES,1-8A,18.23590,5.009631,13.22626,Yes,1.3567894592183376,0.023330702578112077,1.1875157255762208,0.13250925065537147,1.2926529448767756,0.048122074183608594,46.2,0.22763285786855036,[]
20111001,M1.2,085600,101658,GOES,1-8A,38.79552,25.24325,13.55226,Yes,1.0901991720669952,0.13716048732359096,1.0160075594017088,0.4125976190007471,1.03391059630097,0.33179091065650756,42.0,0.25,[]
20111002,M3.9,003701,005858,GOES,1-8A,14.86124,4.856000,10.00524,Yes,1.0471866934632634,0.36466345694503266,1.0433542013676851,0.3739095183763268,1.0410486228177354,0.379137023847535,36.7,0.25,[]
20111002,M1.3,171901,172559,GOES,1-8A,2.132582,-1.34505,3.477633,No,1.0683379237551409,0.37060511007542052,0.86284182909934992,0.65701277046312512,0.98534356883619489,0.48245882249112748,10.9,0.25,[]
20111020,M1.6,031000,034359,GOES,1-8A,-5.62534,-5.34631,-0.27902,No,1.0788876437419483,0.25861565894143757,1.1353932754361491,0.14448703251693346,1.085748598248587,0.24270970481066248,,,[]
20111021,M1.3,125301,130758,GOES,1-8A,-9.16885,0.723247,-9.89210,No,1.0366999781689845,0.40024413337633274,1.0745162985649266,0.32984524646344149,1.0168017089394621,0.44003311859258026,,,[]
20111022,M1.3,100000,130859,GOES,1-8A,-20.2429,-13.4364,-6.80643,No,1.0100431325117638,0.41916232728958874,0.99056026291682286,0.56278497758509305,1.0042781228980293,0.46123018570711477,,,[]
20111031,M1.1,145501,152658,GOES,1-8A,9.520276,24.75132,-15.2310,No,1.0996859823127876,0.21762014877038516,1.0163379471921026,0.43352910989352594,0.97071176486368416,0.57196287156080849,50.4,0.24999999999999997,[]
20111031,M1.4,172100,184959,GOES,1-8A,8.587930,8.186505,0.401424,No,1.3050097882017793,0.00017316878786174253,1.2814517203523905,0.00044907569472965321,1.2943156973229133,0.00026949862709935011,36.0,0.24999999999998956,"['B0', 'B1', 'B2']"
20111102,M4.3,215201,221859,GOES,1-8A,2.729837,27.76119,-25.0313,No,1.581716147736475,0.00021187638911862312,1.5677426631353604,0.00029166148251448532,1.5422003981056829,0.0004667125153316866,18.7,0.19567931987296275,"['B0', 'B1', 'B2']"
20111103,M2.5,105800,111958,GOES,1-8A,43.02732,25.58576,17.44155,Yes,1.4325886549974804,0.0067667786911078612,1.1211574729582119,0.21583245741826745,1.2343723639408803,0.076680882209026052,23.4,0.25,['B0']
20111103,X1.9,201600,203158,GOES,1-8A,32.76092,6.294356,26.46656,Yes,1.1956568727195873,0.14620721253423533,0.90547043635861502,0.6771610046790375,1.0344562985264385,0.40333922914953041,17.6,0.25,[]
20111103,M2.1,232800,234358,GOES,1-8A,-7.89325,-2.16041,-5.73284,No,1.3273832120712192,0.048350278655998703,1.2188533404247679,0.12378544153258184,1.2632761108510548,0.086149572238429159,,,[]
20111104,M1.0,203101,204558,GOES,1-8A,-5.62520,-7.34363,1.718428,No,0.97389051644824975,0.52909165446889639,0.93518192910899622,0.60945999722610344,0.93818937842110528,0.60356746754756641,,,[]
20111105,M3.7,030801,035759,GOES,1-8A,4.046344,-1.09632,5.142668,No,1.329504891262951,0.0019252586291643365,1.2809979020580819,0.006270938120839945,1.2528519442865771,0.011646872729304624,74.7,0.051743239407051514,"['B0', 'B1']"
20111105,M1.1,111000,114159,GOES,1-8A,-8.39017,-3.40197,-4.98819,No,1.012074831277668,0.446132868672862,1.0128939682581621,0.44375306752918037,1.0022651732245207,0.47567298398903074,,,[]
20111105,M1.8,203101,205359,GOES,1-8A,58.74756,22.25555,36.49201,Yes,1.2145222155170472,0.088738229550734862,0.81939563359349976,0.88246712073185019,1.0482448273189644,0.36035794692918072,13.0,0.080498298144660113,[]
20111106,M1.2,004601,012359,GOES,1-8A,-1.36591,2.334627,-3.70053,No,1.0070374035299525,0.46077851465299402,1.0094658910049596,0.45285189289135408,0.97571721886966234,0.56479586458066544,,,[]
20111106,M1.4,061400,064058,GOES,1-8A,6.569855,-10.1340,16.70391,No,0.95072780900830234,0.61920991492941813,0.90662743544396096,0.73410168495616279,0.94246741937940215,0.64142180308587071,33.1,0.094409897509871971,[]
20111109,M1.1,130400,141158,GOES,1-8A,2.897971,-8.53871,11.43668,No,0.90703065288286744,0.85073284446871167,0.83672829090341228,0.97097818805897596,0.8908160705906033,0.89107175201896294,105.2,0.050000000000000003,[]
20111115,M1.2,090301,092259,GOES,1-8A,-5.33105,3.451631,-8.78269,No,1.042516697781418,0.37917400770334136,0.99658058698956842,0.48595984582673901,0.99619603286590119,0.48693419001086524,,,[]
20111115,M1.9,123000,124958,GOES,1-8A,0.299662,21.60271,-21.3030,No,1.0419240630859024,0.38049452571215758,1.1605150364060772,0.16619908349976192,0.86351968823528824,0.78906038427778891,13.4,0.25,[]
20111115,M1.1,222701,224158,GOES,1-8A,0.932551,-4.52549,5.458045,No,0.73880826159220403,0.92440483838869025,0.69554501038429362,0.9558447238025245,0.68827663737486999,0.96053821702527997,16.3,0.056640559549683306,[]
20111225,M4.0,181101,181958,GOES,1-8A,95.17307,44.41558,50.75748,Yes,1.593097762607196,0.017568888528131335,0.7947978152041012,0.78588656450971528,1.3837099776877981,0.073614735311140433,8.6,0.18829366354116364,[]
20111226,M1.5,021301,023559,GOES,1-8A,9.412965,43.50811,-34.0951,No,1.3349693000680152,0.02213858295948308,1.1708908209876097,0.13712041391722485,1.1412114065679695,0.1784530856456579,33.3,0.24999999999999917,[]
20111226,M2.3,201200,203558,GOES,1-8A,-1.65909,16.99360,-18.6527,No,1.4398414370438541,0.0044981989777356087,1.2541800052669747,0.055068076431108816,1.2281799104101512,0.07333691372514102,,,['B0']
20111229,M1.9,134000,140058,GOES,1-8A,-0.28164,15.11692,-15.3985,No,1.1894989254450066,0.1237171881029899,1.1559358190921452,0.16702412348925377,1.0998251987529342,0.25823934433512302,,,[]
20111229,M2.0,214301,215858,GOES,1-8A,17.70012,45.23810,-27.5379,No,1.4340461855286939,0.016961026966914362,1.1679257283486879,0.18078795270608922,1.1025888460599802,0.27659279472454934,20.2,0.25,[]
20111230,M1.2,030301,031259,GOES,1-8A,77.14992,52.30748,24.84243,Yes,1.3908180383229014,0.059690209524343514,0.91291319134451443,0.61665358357013966,1.0300521643105345,0.41902296891168278,9.7,0.24999999998914671,[]
20111231,M2.4,130900,131858,GOES,1-8A,29.26687,22.12924,7.137631,No,0.98655596120772115,0.4914386835514386,0.63113786240455882,0.9565869996491323,0.81138867720692698,0.77946704278479517,7.7,0.0792993279007351,[]
20111231,M1.5,161601,163358,GOES,1-8A,31.90187,49.63521,-17.7333,No,1.0952248860245899,0.27910713611673016,0.80337850835547808,0.87280686884739445,0.74399771100538703,0.93865994506427652,10.8,0.24999999999992928,[]
20120114,M1.4,131401,131959,GOES,1-8A,1.148345,-1.00600,2.154350,No,0.88748879383607104,0.60949758733188664,0.59616728894862903,0.92166588531624005,0.6338112614980087,0.89578665094271082,9.2,0.10880117370901651,['S']
20120117,M1.0,044101,050658,GOES,1-8A,48.01492,30.41538,17.59953,Yes,1.1542346133719525,0.14501904613248981,0.90165506424432862,0.74138858094700577,1.0316767427112647,0.39610852382364392,23.8,0.25,[]
20120118,M1.7,190401,192659,GOES,1-8A,50.11218,66.39074,-16.2785,No,1.2175088076319565,0.086046236531325898,0.97020400319128308,0.55630774990687137,0.97187078548756611,0.55212905646637156,13.8,0.25,[]
20120119,M3.2,134401,174959,GOES,1-8A,116.1796,55.77006,60.40960,Yes,1.1091426676935745,0.012164123405326216,0.98484884390314886,0.62065971710559431,1.0219810487949954,0.31613340795918621,286.8,0.24999999999999997,[]
20120123,M8.7,033801,043358,GOES,1-8A,24.58688,-4.43772,29.02460,Yes,1.4459572718337674,3.1345128736570285e-05,1.3191171942152133,0.0015324717165460925,1.4886269497107205,7.3735172649286816e-06,71.0,0.11588928467612113,"['B0', 'B1', 'B2']"
20120127,X1.7,173700,185559,GOES,1-8A,36.73474,3.294896,33.43985,Yes,4.8464127680360489,5.2179119792960552e-145,4.7070092652160831,9.9143529949981299e-138,4.6110684416589836,4.0410854255986199e-133,79.5,0.070255039732282004,"['B0', 'B1', 'B2']"
20120206,M1.0,193101,201658,GOES,1-8A,-7.39620,9.234553,-16.6307,No,1.1395361418962788,0.10403420653393937,1.135205201131477,0.11124892297126671,1.0915678525049193,0.19786421348255895,,,[]
20120302,M3.3,172900,180658,GOES,1-8A,110.7662,39.29261,71.47361,Yes,1.5527013514460131,3.3121850893946086e-05,1.01609527591631,0.43132897983273705,1.2702643535345015,0.017474369426674553,38.0,0.25,['B0']
20120304,M2.0,102900,121558,GOES,1-8A,37.18376,32.46256,4.721194,No,1.2698478723857536,0.00022984471319132025,1.1944060833772681,0.0049179880848205047,1.1791629462725806,0.0083750122234322842,96.2,0.15040104235090601,"['B0', 'B1', 'B2']"
20120305,X1.1,023001,044258,GOES,1-8A,196.5690,133.0313,63.53764,Yes,1.7228208582896865,4.5484661974626096e-21,1.4788066264183837,3.0541424527582897e-11,1.4743689513659721,4.315085996934172e-11,54.0,0.2499999999969123,"['B0', 'B1', 'B2']"
20120305,M2.1,191000,192058,GOES,1-8A,-6.84344,-2.87981,-3.96362,No,0.8502737597453629,0.7342693753812326,0.84317901674547779,0.74319204891225732,0.8799111146703561,0.68324525010375625,,,[]
20120305,M1.8,192700,193159,GOES,1-8A,3.014768,-5.83637,8.851145,No,0.71778877763581639,0.79419825306309288,0.44049818343587205,0.97629810627330604,0.67907252346013613,0.82911527464926837,13.4,0.25,['S']
20120305,M1.3,222600,224158,GOES,1-8A,-12.2865,-9.12380,-3.16278,No,0.82495930186003708,0.82667982050373601,0.79555084579449331,0.86763915352638643,0.84186086765495938,0.79791165883601911,,,[]
20120306,M1.3,002201,003059,GOES,1-8A,2.033624,0.188189,1.845435,No,1.1594313854553726,0.24474358067367907,1.246315737813608,0.16116949728034,1.1102539671563367,0.30602286445191729,17.5,0.050000000000000003,[]
20120306,M1.2,013601,014958,GOES,1-8A,-3.86530,4.826033,-8.69133,No,1.0358394723610633,0.40354325825665432,0.96589153563972119,0.54181227015886069,1.0024667010310402,0.46850064724310103,,,[]
20120306,M1.0,040101,040758,GOES,1-8A,12.43927,1.401888,11.03738,Yes,1.0980750364486545,0.33369485760715012,0.74087719092599935,0.81501092223465399,1.0644304443180863,0.3760928285464174,6.6,0.15025582194038578,[]
20120306,M1.0,075201,075958,GOES,1-8A,-10.7740,-7.62610,-3.14794,No,0.70303816053358625,0.87809142639413862,0.71929823565749607,0.8580306597553331,0.70864779552763701,0.8701507448973137,,,[]
20120306,M2.1,122300,125358,GOES,1-8A,-3.08725,3.039854,-6.12711,No,0.90171127964023434,0.76388726296834064,0.93001019226403281,0.68852432847017442,0.89539951205616197,0.77870889714229719,,,[]
20120306,M1.3,210400,211358,GOES,1-8A,-5.75387,-0.74685,-5.00701,No,0.68452850109159247,0.92387564483158702,0.61695985627521133,0.96361580596478258,0.72228397420224633,0.88857547411570881,,,[]
20120306,M1.0,224900,231059,GOES,1-8A,-7.22320,-1.70512,-5.51807,No,1.3441905851080644,0.021739535794585662,1.346760582512202,0.021517366903564119,1.3161160494942221,0.030985288029152718,,,[]
20120307,X5.4,000201,003958,GOES,1-8A,14.71373,10.01476,4.698966,No,1.4014753370295447,0.0012850916136976636,1.2641812974806768,0.019511133688120495,1.3815166503606899,0.0020119364809008285,21.9,0.050000000000000003,"['B0', 'B2']"
20120307,X1.3,010501,012258,GOES,1-8A,15.83852,-0.39493,16.23346,Yes,1.1372622335344482,0.21015789355489156,1.0055485431433699,0.46403570653908366,1.127990439362188,0.22516583927838715,46.5,0.16075248719533053,[]
20120309,M6.3,032201,041758,GOES,1-8A,74.94315,17.35196,57.59118,Yes,1.3129287199087414,0.0017823751046136048,1.1515730735034868,0.068042950443664846,1.2746568259127116,0.0048695162778659758,65.8,0.14155761655878737,"['B0', 'B2']"
20120310,M8.4,171500,182959,GOES,1-8A,128.3416,125.1698,3.171854,No,3.0706282644720804,5.8225592642409107e-59,2.7978267078203727,4.4400575195316227e-48,2.7070816621587253,1.1452133225566223e-44,55.9,0.25,"['B0', 'B1', 'B2']"
20120313,M7.9,171201,182458,GOES,1-8A,38.04838,30.71991,7.328463,No,3.7786317471048987,1.6750366940371934e-86,3.6110173197051427,3.4814103402031771e-79,3.5256132210327267,1.0824291965817188e-75,120.6,0.24999999999999992,"['B0', 'B1', 'B2']"
20120314,M2.8,150801,153558,GOES,1-8A,10.55389,10.45404,0.099843,No,1.053446788382381,0.33681116230625968,0.9850850334561102,0.52373709992047957,0.94818063395449537,0.6286174311764301,45.9,0.050460203512376137,[]
20120315,M1.8,072301,080758,GOES,1-8A,-8.04312,-5.50408,-2.53904,No,0.73218090090727606,0.99592448880464668,0.73705202179056195,0.99513583415534435,0.72091422153557916,0.99717961447808445,,,[]
20120317,M1.3,203201,204159,GOES,1-8A,40.27677,61.21267,-20.9359,No,1.6819595224706994,0.0070012911241346641,1.4614269176379793,0.039720033366362949,1.2132348408580205,0.18179489859001291,16.2,0.24999999997565822,['B0']
20120323,M1.0,193401,194359,GOES,1-8A,43.08419,25.72595,17.35823,Yes,1.0465792027487495,0.39242576579367383,0.70426986985848083,0.90473419308730529,0.84711299349541047,0.72573188607965688,10.8,0.25,[]
20120416,M1.7,172400,175958,GOES,1-8A,23.93104,2.518416,21.41263,Yes,1.252824709631801,0.026338185925677323,1.2672376773763563,0.021068952729126719,1.3088846539069692,0.010201179739747813,13.7,0.17396238243457554,[]
20120427,M1.0,081501,082859,GOES,1-8A,-3.19185,0.388409,-3.58026,No,0.88025411407214726,0.71242465713540182,0.84900047363824149,0.76637867790195724,0.87856439717702273,0.71438155774205692,,,[]
20120505,M1.4,131901,132859,GOES,1-8A,1.668649,-1.62480,3.293459,No,1.0586559626749579,0.37355767535046974,0.92755897378118346,0.59165405105096947,0.923540414458213,0.59908926067388979,10.5,0.10039383077837444,[]
20120505,M1.3,225600,230357,GOES,1-8A,3.342688,2.411321,0.931367,No,1.0594575631776539,0.3789775502124606,0.81172431130221567,0.74530244254186351,0.83939746040963414,0.7074692279970094,11.5,0.05000000000000001,[]
20120506,M1.1,011200,011959,GOES,1-8A,-6.01741,-5.50536,-0.51205,No,0.70400798191256042,0.87834189510373528,0.65704352409318412,0.91570040901600802,0.7606474493981793,0.81398094592791093,,,[]
20120506,M1.3,174100,175159,GOES,1-8A,52.26791,4.473080,47.79483,Yes,1.0131606186069204,0.44702027907049047,0.60957513983450795,0.97387502309261131,0.91298009829761617,0.62604390096533291,9.4,0.13919566122131455,[]
20120507,M1.9,140302,145158,GOES,1-8A,22.36707,9.517189,12.84988,Yes,1.2103677764041776,0.028784542539176353,1.1782616775972639,0.051986509893639392,1.1919954175155612,0.040683078411448304,107.8,0.25,[]
20120508,M1.4,130200,131158,GOES,1-8A,46.18446,34.79984,11.38461,Yes,1.4290270131063363,0.045846929116388227,0.68197857515038363,0.92346496797471089,0.87791839683253792,0.6761086430125145,10.4,0.25,[]
20120509,M4.7,122101,123558,GOES,1-8A,4.017259,11.05780,-7.04054,No,1.1341624641019232,0.23174756477803413,0.86659771868594371,0.74473930334871463,0.99538888526783464,0.4838716126157252,11.3,0.25,[]
20120509,M1.8,140200,141359,GOES,1-8A,5.907390,8.921303,-3.01391,No,1.0334406638298324,0.41084592589922392,0.73370987803850285,0.90029396667162342,0.76755546368405625,0.86384599040173571,10.5,0.24999999999999906,[]
