Date,GOES_class,Start_time,End_time,Instrument,Wavelength,dBIC_0v1,dBIC_0v2,dBIC_2v1,Detection,rchi2_m0,probability_m0,rchi2_m1,probability_m1,rchi2_m2,probability_m2,period,width,Flags
2012-03-06,M1.3,210400,211358,GOES,1-8A,-5.75387,-0.74685,-5.00701,No,0.684528501092,0.923875644832,0.616959856275,0.963615805965,0.722283974202,0.888575474116,,,[]
2012-03-06,M1.0,224900,231059,GOES,1-8A,-7.2232,-1.70512,-5.51807,No,1.34419058511,0.0217395357946,1.34676058251,0.0215173669036,1.31611604949,0.0309852880292,,,[]
2012-03-07,X5.4,201,3958,GOES,1-8A,14.71373,10.01476,4.698966,Yes,1.40147533703,0.0012850916137,1.26418129748,0.0195111336881,1.38151665036,0.0020119364809,21.9,0.05,"['B0', 'B2']"
2012-03-07,X1.3,10501,12258,GOES,1-8A,15.83852,-0.39493,16.23346,Yes,1.13726223353,0.210157893555,1.00554854314,0.464035706539,1.12799043936,0.225165839278,46.5,0.160752487195,[]
2012-03-09,M6.3,32201,41758,GOES,1-8A,74.94315,17.35196,57.59118,Yes,1.31292871991,0.00178237510461,1.1515730735,0.0680429504437,1.27465682591,0.00486951627787,65.8,0.141557616559,"['B0', 'B2']"
2012-03-10,M8.4,171500,182959,GOES,1-8A,128.3416,125.1698,3.171854,Yes,3.07062826447,5.82255926424e-59,2.79782670782,4.44005751953e-48,2.70708166216,1.14521332256e-44,55.9,0.25,"['B0', 'B1', 'B2']"
2012-03-13,M7.9,171201,182458,GOES,1-8A,38.04838,30.71991,7.328463,Yes,3.7786317471,1.67503669404e-86,3.61101731971,3.4814103402e-79,3.52561322103,1.08242919658e-75,120.6,0.25,"['B0', 'B1', 'B2']"
2012-03-14,M2.8,150801,153558,GOES,1-8A,10.55389,10.45404,0.099843,Yes,1.05344678838,0.336811162306,0.985085033456,0.52373709992,0.948180633954,0.628617431176,45.9,0.0504602035124,[]
2012-03-15,M1.8,72301,80758,GOES,1-8A,-8.04312,-5.50408,-2.53904,No,0.732180900907,0.995924488805,0.737052021791,0.995135834155,0.720914221536,0.997179614478,,,[]
2012-03-17,M1.3,203201,204159,GOES,1-8A,40.27677,61.21267,-20.9359,No,1.68195952247,0.00700129112413,1.46142691764,0.0397200333664,1.21323484086,0.18179489859,16.2,0.249999999976,['B0']
2012-03-23,M1.0,193401,194359,GOES,1-8A,43.08419,25.72595,17.35823,Yes,1.04657920275,0.392425765794,0.704269869858,0.904734193087,0.847112993495,0.72573188608,10.8,0.25,[]
2012-04-16,M1.7,172400,175958,GOES,1-8A,23.93104,2.518416,21.41263,Yes,1.25282470963,0.0263381859257,1.26723767738,0.0210689527291,1.30888465391,0.0102011797397,13.7,0.173962382435,[]
2012-04-27,M1.0,81501,82859,GOES,1-8A,-3.19185,0.388409,-3.58026,No,0.880254114072,0.712424657135,0.849000473638,0.766378677902,0.878564397177,0.714381557742,,,[]
2012-05-05,M1.4,131901,132859,GOES,1-8A,1.668649,-1.6248,3.293459,No,1.05865596267,0.37355767535,0.927558973781,0.591654051051,0.923540414458,0.599089260674,10.5,0.100393830778,[]
2012-05-05,M1.3,225600,230357,GOES,1-8A,3.342688,2.411321,0.931367,No,1.05945756318,0.378977550212,0.811724311302,0.745302442542,0.83939746041,0.707469227997,11.5,0.05,[]
2012-05-06,M1.1,11200,11959,GOES,1-8A,-6.01741,-5.50536,-0.51205,No,0.704007981913,0.878341895104,0.657043524093,0.915700409016,0.760647449398,0.813980945928,,,[]
2012-05-06,M1.3,174100,175159,GOES,1-8A,52.26791,4.47308,47.79483,Yes,1.01316061861,0.44702027907,0.609575139835,0.973875023093,0.912980098298,0.626043900965,9.4,0.139195661221,[]
2012-05-07,M1.9,140302,145158,GOES,1-8A,22.36707,9.517189,12.84988,Yes,1.2103677764,0.0287845425392,1.1782616776,0.0519865098936,1.19199541752,0.0406830784114,107.8,0.25,[]
2012-05-08,M1.4,130200,131158,GOES,1-8A,46.18446,34.79984,11.38461,Yes,1.42902701311,0.0458469291164,0.68197857515,0.923464967975,0.877918396833,0.676108643013,10.4,0.25,[]
2012-05-09,M4.7,122101,123558,GOES,1-8A,4.017259,11.0578,-7.04054,No,1.1341624641,0.231747564778,0.866597718686,0.744739303349,0.995388885268,0.483871612616,11.3,0.25,[]
2012-05-09,M1.8,140200,141359,GOES,1-8A,5.90739,8.921303,-3.01391,No,1.03344066383,0.410845925899,0.733709878039,0.900293966672,0.767555463684,0.863845990402,10.5,0.25,[]
2012-05-09,M4.1,210101,210859,GOES,1-8A,20.91624,26.15089,-5.23464,No,1.7261361687,0.00937219799223,1.77060978692,0.00741329092505,1.69417909454,0.0123121622311,298.9,0.23108356072,"['B0', 'B1']"
2012-05-10,M5.7,41100,42259,GOES,1-8A,27.05813,25.28416,1.773969,Yes,1.05767888265,0.368943084317,0.769363626546,0.860856223074,0.757483460278,0.875667671985,6.9,0.119979102018,[]
2012-05-10,M1.7,202000,202958,GOES,1-8A,-1.00978,3.69138,-4.70116,No,0.844799562974,0.727538752372,0.647998036179,0.944214780321,0.614707367156,0.962975178568,,,[]
2012-05-17,M5.1,12500,21359,GOES,1-8A,0.528186,-10.3031,10.83134,No,1.6233427927,2.64169998617e-07,1.57891506011,1.31805553634e-06,1.65064225667,1.02068442355e-07,74.5,0.220406201598,"['B0', 'B1', 'B2']"
2012-06-03,M3.3,174801,175659,GOES,1-8A,-0.18789,3.190079,-3.37797,No,1.1475844662,0.258517608267,1.08044410724,0.346553015392,1.08683787162,0.337369231623,,,[]
2012-06-06,M2.1,195401,201259,GOES,1-8A,18.25717,6.267393,11.98978,Yes,1.12975846575,0.215440724843,0.995487376673,0.487745806833,1.08245663411,0.299263054948,15.4,0.108140485567,[]
2012-06-09,M1.9,112001,113458,GOES,1-8A,40.22331,6.712712,33.5106,Yes,0.803281544228,0.849782996928,0.493989569092,0.999305718205,0.681921113206,0.964029388406,9.8,0.0838108425369,[]
2012-06-09,M1.8,164500,165559,GOES,1-8A,10.37348,-0.28182,10.6553,Yes,0.930014384863,0.596498964893,0.762503287967,0.85733554187,0.835813539663,0.756488349384,13.8,0.0933777907125,[]
2012-06-10,M1.3,63900,64958,GOES,1-8A,-3.07068,5.602365,-8.67305,No,0.98476425815,0.49715391456,0.846372109891,0.738100237248,0.82615190283,0.770530087761,,,[]
2012-06-13,M1.2,112901,143059,GOES,1-8A,10.11952,10.92691,-0.80738,No,1.09539176566,0.0439957952437,1.05993561834,0.137858474185,1.06414543871,0.122222248984,120.4,0.25,[]
2012-06-14,M1.9,125200,155559,GOES,1-8A,5.587543,-7.79041,13.37795,No,1.04925747123,0.182094190328,1.05092566718,0.1744985321,1.04424990845,0.206676931039,131.2,0.158732697862,[]
2012-06-28,M2.4,160701,161458,GOES,1-8A,31.66841,1.242652,30.42575,Yes,0.844799208476,0.701812970237,0.372754613087,0.998905608748,0.866713832429,0.667314430389,12.5,0.25,[]
2012-06-29,M2.2,91301,92158,GOES,1-8A,1.563474,-6.20593,7.76941,No,1.1078221266,0.308279732233,0.800326553164,0.778377256277,0.977786944064,0.502086367517,10.3,0.05,[]
2012-06-30,M1.0,124800,125358,GOES,1-8A,15.01557,-2.21664,17.23222,Yes,1.34180467253,0.134018486581,1.18083487252,0.257779341504,1.19110733516,0.247497384809,11.7,0.143606897656,['S']
2012-06-30,M1.6,182601,183358,GOES,1-8A,-4.15722,-4.63873,0.481504,No,0.684129303573,0.895581648388,0.716302357825,0.861138632866,0.721733546723,0.856744010143,,,[]
2012-07-01,M2.8,191101,192059,GOES,1-8A,-3.81531,1.469181,-5.28449,No,0.924577836156,0.598410617032,0.80491970859,0.78768095018,0.806013220123,0.787122964643,,,[]
2012-07-02,M1.1,2600,3958,GOES,1-8A,5.94517,7.259806,-1.31463,No,1.11196880201,0.271357635657,1.04875039271,0.379828774504,1.00225000918,0.468930403189,11.7,0.0500000003519,[]
2012-07-02,M5.6,104300,105659,GOES,1-8A,-14.3474,8.057135,-22.4045,No,0.959703889944,0.55540160806,0.931920454831,0.610771421426,0.817801891068,0.818024714685,,,[]
2012-07-02,M3.8,195901,201259,GOES,1-8A,0.203421,7.737858,-7.53443,No,1.04943988874,0.378059124115,0.807122841669,0.832435981324,0.857215925828,0.752850773525,10.9,0.05,[]
2012-07-02,M2.0,234900,235956,GOES,1-8A,-5.71626,11.79938,-17.5156,No,0.286145570658,0.999996295001,0.220180387898,0.999999898206,0.0964522065153,1.0,,,[]
2012-07-04,M2.3,42801,44459,GOES,1-8A,19.46037,6.909997,12.55038,Yes,1.11357602226,0.252373186044,1.17996063489,0.159246652973,1.12064589648,0.241634217227,28.9,0.171802455541,[]
2012-07-04,M5.3,94702,95658,GOES,1-8A,0.846965,3.577516,-2.73055,No,0.788931637127,0.811602771284,0.691167623723,0.915216852267,0.629382439702,0.957506335441,7.3,0.05,[]
2012-07-04,M2.3,120700,123159,GOES,1-8A,-11.3411,-4.65847,-6.68272,No,0.865599448099,0.81612422045,0.869287097017,0.807665451379,0.821931538392,0.890092314925,,,[]
2012-07-04,M1.3,143500,144158,GOES,1-8A,25.37033,10.07716,15.29316,Yes,0.790341294494,0.759374396417,0.49152277347,0.982624330542,0.704503466986,0.855508839363,12.3,0.204984080033,[]
2012-07-04,M1.8,163300,164759,GOES,1-8A,9.308359,9.599975,-0.29161,No,1.16209775131,0.193318189096,0.948087518107,0.582579618731,1.17154000811,0.182343698245,27.0,0.25,[]
2012-07-04,M4.6,220300,221459,GOES,1-8A,5.138484,25.63587,-20.4973,No,1.00586651891,0.460588425667,0.844038622514,0.7538855211,0.778198750452,0.850667394201,298.9,0.0540777144704,[]
2012-07-04,M1.2,234700,235956,GOES,1-8A,19.09812,37.87375,-18.7756,No,1.31790482427,0.0712843358362,1.13310967681,0.24796735336,1.13921165401,0.23906800364,17.4,0.25,[]
2012-07-05,M2.4,10500,11458,GOES,1-8A,10.80124,37.50858,-26.7073,No,1.58408356212,0.0143022663125,1.12669436334,0.277710511492,1.02248748485,0.431279594208,10.3,0.25,[]
2012-07-05,M2.2,23500,24659,GOES,1-8A,7.228713,14.32288,-7.09416,No,0.937488947892,0.587274746532,0.752918386434,0.876876961878,0.698121282697,0.929774525476,9.0,0.137509543222,[]
2012-07-05,M4.7,32501,33858,GOES,1-8A,27.27779,18.378,8.899786,Yes,0.796169193756,0.849874262603,0.652526379555,0.972495467768,0.610600699361,0.986454165505,8.0,0.0509427622617,[]
2012-07-05,M1.1,64900,70458,GOES,1-8A,38.02239,41.36914,-3.34674,No,1.69663897983,0.000735344575665,1.2490884745,0.0973296662969,1.28404980171,0.0721844392676,11.0,0.101328682606,['B0']
2012-07-05,M1.3,74001,74759,GOES,1-8A,37.74816,32.41215,5.336014,Yes,1.61838479834,0.0196861356503,0.928207131086,0.5729633828,1.059795522,0.378954851325,13.0,0.221959338539,[]
2012-07-05,M1.8,104400,104958,GOES,1-8A,-3.90247,4.11042,-8.01289,No,0.800325066843,0.724337039082,0.6479353307,0.88258016417,0.566765006844,0.940978149798,,,['S']
2012-07-05,M6.1,113901,114859,GOES,1-8A,27.10136,9.44085,17.66051,Yes,1.1177591279,0.288021385131,0.758961288479,0.847506901571,0.859095686908,0.706736900043,7.6,0.0603668884248,[]
2012-07-05,M1.2,130500,133158,GOES,1-8A,-1.15328,11.89794,-13.0512,No,1.0960734709,0.241915909943,0.983425039094,0.527323522507,1.04278052399,0.366004010715,,,[]
2012-07-05,M1.6,200900,202759,GOES,1-8A,-7.42879,-1.34092,-6.08787,No,0.951159794268,0.592762133858,0.907688141749,0.691198823416,0.844731810706,0.816664314109,,,[]
2012-07-05,M1.6,213700,215059,GOES,1-8A,14.63866,-0.57729,15.21595,Yes,0.636956973202,0.978479193864,0.493095111934,0.99889638876,0.648985925311,0.973316010849,5.6,0.0762811359639,[]
2012-07-06,M2.9,13701,14158,GOES,1-8A,20.2593,8.165857,12.09344,Yes,0.866766055313,0.617471590337,0.373729691208,0.989979727689,0.599479817392,0.895403213385,12.9,0.13775755543,['S']
2012-07-06,M1.0,24401,25759,GOES,1-8A,11.0384,8.704767,2.333636,Yes,0.96736937843,0.539512543342,0.879240130691,0.712534575448,0.876055311568,0.719012918076,34.1,0.25,[]
2012-07-06,M1.5,81700,82658,GOES,1-8A,20.93807,36.62584,-15.6877,No,1.23544047714,0.156966305873,0.919122500559,0.606074686356,0.886414057704,0.66201706515,9.3,0.118757438645,[]
2012-07-06,M1.8,102400,103159,GOES,1-8A,7.301954,6.533897,0.768057,No,1.32049347645,0.116795495944,0.870629205708,0.661456098837,1.08255500932,0.34813260422,7.4,0.25,[]
2012-07-06,M1.2,132600,133158,GOES,1-8A,1.596544,-4.92768,6.524233,No,0.674959111705,0.863698707406,0.52310493954,0.961093555929,0.685522100934,0.850255130969,6.7,0.05,['S']
2012-07-06,M1.3,184800,190458,GOES,1-8A,-4.57945,2.172909,-6.75236,No,0.836060805654,0.816767409925,0.82745339856,0.829066155418,0.77047130424,0.90632412415,,,[]
2012-07-06,X1.1,230100,231358,GOES,1-8A,4.187986,10.91419,-6.72621,No,1.04327223128,0.391502462681,0.953744685873,0.562102810094,1.04638018252,0.386210958447,14.2,0.05,[]
2012-07-07,M1.2,31000,32259,GOES,1-8A,-1.55094,-5.95956,4.408619,No,1.04629240348,0.386057824508,0.941532156418,0.585937780224,1.00003053723,0.47235659056,,,[]
2012-07-07,M1.0,81801,83859,GOES,1-8A,4.766614,4.526547,0.240066,No,1.06946430207,0.318079218659,0.973753914054,0.54311536717,1.00804451371,0.458768474596,13.3,0.05,[]
2012-07-07,M2.6,105701,110659,GOES,1-8A,-2.52954,18.92572,-21.4552,No,0.966590214776,0.525700580685,0.977257992897,0.506603955407,0.777431469718,0.825669705593,,,[]
2012-07-08,M1.3,54101,55158,GOES,1-8A,3.524044,3.102734,0.42131,No,0.860872558133,0.716863669256,0.685644151638,0.931219936748,0.755320874589,0.865760888928,19.7,0.25,[]
2012-07-08,M1.1,94401,95659,GOES,1-8A,4.822157,2.593728,2.228429,No,0.97706294652,0.517185510708,0.766018400285,0.876251655429,0.899534398459,0.667084995575,16.9,0.25,[]
2012-07-08,M1.4,120600,121258,GOES,1-8A,11.70835,3.250402,8.457954,Yes,0.901860717723,0.604025101364,0.468354624286,0.987603034352,0.680600780529,0.878477703782,6.3,0.107503799068,[]
2012-07-08,M6.9,162301,164158,GOES,1-8A,-8.72795,-0.7192,-8.00875,No,1.07367167949,0.316212088807,1.07531230355,0.31368388919,1.00742085887,0.460049358652,,,[]
2012-07-09,M1.1,230300,231059,GOES,1-8A,-7.18154,-4.63977,-2.54176,No,0.62813242803,0.934120908284,0.653976549104,0.912503821434,0.638802454853,0.924835237127,,,[]
2012-07-10,M1.7,45801,53059,GOES,1-8A,-12.6102,-10.1607,-2.44953,No,0.899668014579,0.777046955519,0.89002683097,0.79950392902,0.875246094728,0.832756714225,,,[]
2012-07-10,M2.0,60501,64658,GOES,1-8A,-3.15845,-6.83612,3.677669,No,1.15708357902,0.0892196822855,1.14754551359,0.102625910258,1.15504309538,0.0922015383046,,,[]
2012-07-12,X1.4,153700,172959,GOES,1-8A,100.673,7.549648,93.12335,Yes,1.18876501154,0.00490934089552,1.15276015834,0.0172543312553,1.19315219855,0.00418523345778,103.7,0.204153965584,"['B0', 'B2']"
2012-07-14,M1.0,45100,50458,GOES,1-8A,7.942567,3.574888,4.367679,No,0.816983592697,0.819945735302,0.736180006192,0.916961462372,0.765786338048,0.886733229457,22.4,0.25,[]
2012-07-17,M1.7,120300,190358,GOES,1-8A,-15.3085,-11.0193,-4.28922,No,1.09529016706,0.00500219368124,1.09657518949,0.00454582204231,1.09685573262,0.00444680744173,,,"['B0', 'B1', 'B2']"
2012-07-19,M7.7,41700,65559,GOES,1-8A,169.2442,85.29546,83.9488,Yes,2.41111928045,1.36527508394e-69,2.22293951803,5.92821592618e-56,2.21994980573,9.08547180834e-56,122.7,0.25,"['B0', 'B1', 'B2']"
2012-07-27,M2.7,171700,173159,GOES,1-8A,-11.1972,-5.63732,-5.55994,No,1.33486251771,0.0502181330045,1.35686152939,0.0422017698192,1.38077431618,0.0336138375117,,,[]
2012-07-28,M6.1,204401,210357,GOES,1-8A,41.6148,17.23454,24.38026,Yes,1.45929104683,0.00653333109899,1.24079737799,0.0814904442507,1.35611604721,0.0238765449907,19.4,0.25,['B0']
2012-07-29,M2.3,61500,62858,GOES,1-8A,8.018988,0.673317,7.345671,No,0.97297600567,0.528097743758,0.717960059202,0.932869225812,0.881385389659,0.709142254916,13.7,0.0843322850022,[]
2012-07-30,M1.1,153901,155259,GOES,1-8A,18.22616,0.801021,17.42514,Yes,1.08912187289,0.308150420096,0.870265453344,0.728973980649,1.11440155493,0.268399008658,18.7,0.25,[]
2012-08-06,M1.6,43300,44058,GOES,1-8A,0.545819,3.150946,-2.60512,No,1.03383065924,0.415079577908,0.910857882421,0.599535528112,1.0392013607,0.407588039343,9.5,0.153630705935,[]
2012-08-11,M1.0,115500,125657,GOES,1-8A,40.82214,3.800487,37.02166,Yes,1.1188586792,0.105950695061,1.02984136065,0.365013256774,1.06669567188,0.234337792934,92.0,0.199611366296,[]
2012-08-17,M2.4,131201,132259,GOES,1-8A,128.0894,26.83656,101.2528,Yes,1.39428750612,0.0508555174438,0.688091657413,0.929363115287,1.40729553747,0.0471524229413,13.3,0.249999999996,[]
2012-08-17,M1.0,170801,172658,GOES,1-8A,-3.55973,23.50853,-27.0682,No,1.06354342549,0.336679013362,1.08334330481,0.298086886861,0.959849810845,0.571606084456,,,[]
2012-08-18,M5.5,2400,10658,GOES,1-8A,167.5787,74.62381,92.95495,Yes,1.27282790481,0.011848424211,0.855196654096,0.904592210289,1.08862534854,0.212207881338,12.4,0.25,[]
2012-08-18,M1.8,31701,32959,GOES,1-8A,9.609928,39.56926,-29.9593,No,1.67618184691,0.00251603466902,1.61344758505,0.00514650945392,1.18391926002,0.182510918928,298.9,0.184370504766,"['B0', 'B1']"
2012-08-18,M2.0,160200,160858,GOES,1-8A,14.93536,-2.45867,17.39404,Yes,1.02727251025,0.424730987544,0.70595763839,0.852571868679,0.971373037977,0.502202847589,8.2,0.0819006788158,[]
2012-08-18,M1.0,224600,225958,GOES,1-8A,14.08042,46.32528,-32.2448,No,1.33241740292,0.057136584863,1.09202693915,0.304320241206,0.82551952475,0.80545742492,14.8,0.25,[]
2012-08-18,M1.3,231501,233159,GOES,1-8A,1.402236,15.66144,-14.2592,No,0.995131255001,0.486781655678,0.925370268575,0.640987856076,0.862986767858,0.768273524927,18.9,0.249999999999,[]
2012-08-30,M1.3,120201,121358,GOES,1-8A,36.22478,39.58238,-3.35759,No,1.41499085005,0.0373072929035,1.01114822839,0.450845810463,1.16866061646,0.208678641605,6.6,0.0813424997184,[]
2012-09-06,M1.6,40600,41959,GOES,1-8A,24.46387,4.819178,19.64469,Yes,0.956009724121,0.5629495053,0.798457746708,0.84536800246,0.888340555562,0.696651268337,18.4,0.249999999977,[]
2012-09-08,M1.4,173500,181958,GOES,1-8A,-8.80889,-8.47435,-0.33453,No,1.03344025006,0.368351295364,1.00745316342,0.458563583849,1.02148777013,0.409154341544,,,[]
2012-09-09,M1.2,215001,225559,GOES,1-8A,11.34714,21.08366,-9.73651,No,1.37826918552,8.8361675792e-05,1.40941570613,2.925206696e-05,1.32481341451,0.000546027365977,44.1,0.184900612354,"['B0', 'B1', 'B2']"
2012-09-30,M1.3,42700,44159,GOES,1-8A,99.17408,69.23196,29.94212,Yes,1.01456729286,0.444533685892,0.588406566858,0.992924743686,0.679058812737,0.965523692708,12.7,0.231661159183,[]
2012-10-08,M2.3,110500,112259,GOES,1-8A,98.39714,73.84277,24.55437,Yes,1.60303660216,0.00143611435315,0.988570645275,0.50253701324,1.1728218972,0.161179133171,15.8,0.248102547028,['B0']
2012-10-09,M1.7,232200,233458,GOES,1-8A,-4.77618,16.19364,-20.9698,No,0.914145886011,0.640353919686,0.85068847203,0.753940169545,0.764489554916,0.878752503386,,,[]
2012-10-10,M1.0,45100,51959,GOES,1-8A,-7.09492,1.191886,-8.2868,No,1.0865551753,0.255602014173,1.08758100555,0.253995266095,1.07773144313,0.275925967686,,,[]
2012-10-20,M9.0,180500,181859,GOES,1-8A,-0.61234,19.62127,-20.2336,No,1.09205239973,0.302950456242,1.10680766214,0.280187050822,1.02698425369,0.420554231854,,,[]
2012-10-21,M1.3,194600,201957,GOES,1-8A,27.05489,81.02046,-53.9655,No,1.10636583425,0.197451360895,1.03699839765,0.37106354534,0.887794560032,0.808730111208,13.9,0.249999999916,[]
2012-10-22,M5.0,183800,190059,GOES,1-8A,58.82351,22.43439,36.38912,Yes,1.19435431566,0.108710340223,1.06007265371,0.333405880187,1.04408770536,0.37012154055,14.0,0.165023180242,[]
2012-11-20,M1.7,123601,124559,GOES,1-8A,2.443872,20.12401,-17.6801,No,1.0184448084,0.437886827352,0.916629455503,0.610326232202,0.852214495356,0.717697562353,260.0,0.0881785832639,[]
2012-11-20,M1.6,192100,193158,GOES,1-8A,4.449428,14.16392,-9.71449,No,1.12861212708,0.266617391992,0.960949763746,0.539077280403,0.801810591083,0.806170215097,16.9,0.25,[]
2012-11-21,M1.4,64500,70758,GOES,1-8A,44.31635,10.44421,33.87214,Yes,1.34635944834,0.0191284438904,1.04994666132,0.356542835632,1.21384630569,0.0899602347264,35.6,0.25,[]
2012-11-21,M3.5,151000,153759,GOES,1-8A,2.440709,-1.3,3.740718,No,0.965497335253,0.580220402266,0.963024971875,0.586822924978,0.956368133719,0.605836467673,24.2,0.05,[]
2012-11-27,M1.6,155200,160259,GOES,1-8A,30.66229,-0.441,31.1033,Yes,0.9609585399,0.540330943041,0.779658515151,0.836033770941,0.967878984133,0.527231586668,11.6,0.25,[]
2012-11-27,M1.0,210500,212959,GOES,1-8A,1.20166,16.68586,-15.4842,No,0.970675625881,0.559699310333,0.890830279798,0.761693848988,0.85045771014,0.843931608112,19.8,0.25,[]
2012-11-28,M2.2,212001,214759,GOES,1-8A,67.34456,85.06978,-17.7252,No,1.66598685281,3.18142742734e-05,1.35410180609,0.0107057334622,1.22179647766,0.0652980896995,14.5,0.246725587879,['B0']
2013-01-05,M1.7,92601,93358,GOES,1-8A,12.00412,3.27405,8.730072,Yes,1.29913921885,0.131489169407,0.946354162844,0.545172951205,1.17833892754,0.235984260356,16.0,0.25,[]
2013-01-11,M1.2,84302,91659,GOES,1-8A,8.731748,-5.73653,14.46827,No,0.986476001355,0.525683572063,0.939935669778,0.669333591792,0.959475213276,0.610224606044,44.1,0.06977688362,[]
2013-01-11,M1.0,145101,152359,GOES,1-8A,-15.3847,0.929764,-16.3145,No,0.863763392767,0.855759008362,0.836619676426,0.901644254043,0.817720295558,0.927574656635,,,[]
2013-01-13,M1.0,4500,5158,GOES,1-8A,15.62438,0.045145,15.57923,Yes,1.1559774787,0.268141695807,0.592450808667,0.942616855518,0.831787288621,0.701463965202,13.6,0.135965996936,[]
2013-01-13,M1.7,83501,83958,GOES,1-8A,-6.76609,-7.58764,0.821542,No,0.466918687226,0.969999274936,0.41480538413,0.982116330359,0.468468525026,0.967311105054,,,['S']
2013-02-17,M1.9,154501,155159,GOES,1-8A,5.577844,-2.97582,8.553665,No,1.06076422524,0.380327173494,0.828517576334,0.704639159985,0.907889778199,0.593551021532,7.7,0.05,[]
2013-03-05,M1.2,74700,75859,GOES,1-8A,-10.6186,-7.9951,-2.62349,No,0.563194766496,0.990918329301,0.560940911937,0.990757800883,0.548507037949,0.992837533595,,,[]
2013-03-15,M1.1,54601,83458,GOES,1-8A,-11.2287,-11.4563,0.227562,No,0.993467608426,0.538292363424,0.98933698788,0.567119063017,0.990275134703,0.560598482123,,,[]
2013-03-21,M1.6,214209,223559,GOES,1-8A,12.65616,6.979651,5.676509,Yes,1.02762418833,0.380223793741,0.919382022033,0.784105959075,0.940708489212,0.714005881772,65.6,0.25,[]
2013-04-05,M2.2,173400,180358,GOES,1-8A,-8.01031,6.654893,-14.6652,No,1.47017157984,0.00101031682975,1.40095318659,0.00373690786754,1.45124875673,0.00148150674789,,,"['B0', 'B1', 'B2']"
2013-04-11,M6.5,65501,72859,GOES,1-8A,33.69821,16.30622,17.39198,Yes,1.20897831929,0.0566839519121,1.26167317706,0.0263157567771,1.17221763755,0.0928848300106,67.9,0.17452695606,[]
2013-04-12,M3.3,195201,204559,GOES,1-8A,-7.64497,29.03125,-36.6762,No,1.01829748508,0.41525601351,1.00764475967,0.45653281866,0.958268304978,0.65017472572,,,[]
2013-04-22,M1.0,102201,103059,GOES,1-8A,-1.45354,1.280423,-2.73396,No,0.671466948264,0.921353845027,0.554543409055,0.97948253978,0.602175861941,0.962183949647,,,[]
2013-05-02,M1.1,45801,51858,GOES,1-8A,3.702795,0.79136,2.911435,No,1.07150587177,0.313797148713,0.963320761448,0.568958379354,1.02743351104,0.412395154753,29.5,0.0543548319223,[]
2013-05-03,M1.3,163900,172159,GOES,1-8A,-13.2823,-8.85345,-4.42886,No,0.959425292438,0.627935588723,0.970793200673,0.588098256878,0.962030992073,0.618712622165,,,[]
2013-05-03,M5.7,172401,174059,GOES,1-8A,19.7401,10.07047,9.669633,Yes,1.18536691343,0.151559334703,0.850245987422,0.790814668984,0.906428128384,0.681872054265,29.0,0.25,[]
2013-05-05,M1.4,174201,175758,GOES,1-8A,2.037927,21.28185,-19.2439,No,0.742390830772,0.928056079819,0.717518316404,0.946867167216,0.683745607442,0.96775005238,46.9,0.25,[]
2013-05-10,M3.9,4401,10759,GOES,1-8A,53.87719,73.40887,-19.5316,No,1.65889644755,0.000108321992998,1.26389690625,0.0492231898711,1.23721762003,0.0663958243271,26.3,0.25,['B0']
2013-05-10,M1.3,123700,130358,GOES,1-8A,-15.0541,3.703857,-18.758,No,0.914138410716,0.716341845029,0.911132034695,0.722993019236,0.844142715072,0.86512597628,,,[]
2013-05-12,M1.9,201701,210259,GOES,1-8A,451.6382,173.407,278.2312,Yes,3.3429350643,7.62454215775e-44,1.06165298496,0.27809793456,2.18936994875,6.60731595627e-17,12.6,0.05,"['B0', 'B2']"
2013-05-12,M1.2,223700,225159,GOES,1-8A,-5.01741,13.77384,-18.7912,No,1.20575756299,0.142561976882,1.09719819863,0.290716778871,1.06978041127,0.338100492272,,,[]
2013-05-13,X1.7,15301,23158,GOES,1-8A,48.48878,13.19653,35.29225,Yes,1.20110732141,0.0523996107991,0.883431796762,0.83493136708,1.02386932675,0.406028752966,35.1,0.25,[]
2013-05-13,M1.3,115700,120859,GOES,1-8A,5.501196,-2.42558,7.926781,No,0.872165557837,0.708607277855,0.766595262564,0.86420355994,0.801323162331,0.819675609515,12.1,0.0924720670611,[]
2013-05-13,X2.8,154801,161558,GOES,1-8A,51.23302,8.742511,42.49051,Yes,1.24722162903,0.0463020718792,0.99353692891,0.499630642935,1.13753363089,0.162717426555,25.8,0.140979946069,[]
2013-05-14,X3.2,1,11959,GOES,1-8A,206.9881,220.394,-13.4059,No,0.522889108505,0.999999999999,0.460262751805,1.0,0.393032697035,1.0,23.9,0.249999999867,[]
2013-05-15,X1.2,12500,15759,GOES,1-8A,21.65806,2.633912,19.02415,Yes,1.62607689537,1.71554849064e-05,1.62318638525,1.94564879335e-05,1.6507431315,9.66342864295e-06,49.7,0.136961743894,"['B0', 'B1', 'B2']"
2013-05-16,M1.3,213601,220259,GOES,1-8A,0.403292,4.883372,-4.48007,No,0.934406355836,0.663615065684,0.899790763146,0.750587071479,0.879970611063,0.795902971399,28.9,0.105802772692,[]
2013-05-17,M3.2,84301,91859,GOES,1-8A,16.41559,0.354258,16.06133,Yes,1.57053265658,3.52170000773e-05,1.47566720014,0.000356137522085,1.47831124165,0.000331461577961,51.6,0.25,"['B0', 'B1', 'B2']"
